"","Type.results","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p","Common.Name","Window.size","Window.time","Training.dates","p.adj"
"157","Cumulative",537,153.66109835771,-63.02916349145,379.146589742515,110.680517044465,383.33890164229,157.853410257485,600.02916349145,110.680517044465,-3.76633488430532,-19.7417573645769,29.7599632604691,272.334211886668,0.05,0.00102459016393443,"Northern Cardinal",20,"before_eclipse","6,7,9",0.00887978142076503
"158","Cumulative",420,177.323632865613,18.9455404072504,339.869441866911,81.5312630577489,242.676367134387,80.1305581330888,401.05445959275,81.5312630577489,3.10232599033177,0.170327166712965,12.581456412834,27.4380502591146,0.05,0.00305188199389624,"Northern Cardinal",16,"before_eclipse","6,7,9",0.0146809712027103
"159","Cumulative",309,133.684410334855,16.4503197154409,259.482232569952,64.5987911043668,175.315589665145,49.5177674300484,292.549680284559,64.5987911043668,1.52460206981033,-0.0401374138812297,9.68057323586647,7.11283447028536,0.05,0.00616016427104723,"Northern Cardinal",12,"before_eclipse","6,7,9",0.0291207765540414
"160","Cumulative",217,101.845825861433,26.8205729361684,177.69949266976,39.5425157329528,115.154174138567,39.3005073302398,190.179427063832,39.5425157329528,1.66523477156529,0.190987940790819,6.58858245305886,13.0860846109319,0.05,0.00403632694248234,"Northern Cardinal",8,"before_eclipse","6,7,9",0.0209889001009082
"161","Cumulative",116,64.6085735237654,18.9793106892282,107.955760919349,23.7272926009197,51.3914264762346,8.04423908065122,97.0206893107718,23.7272926009197,1.10528431076185,0.0412560851932353,4.48504664639856,3.003079743243,0.05,0.0122075279755849,"Northern Cardinal",4,"before_eclipse","6,7,9",0.0634791454730417
"162","Cumulative",92,178.528036276606,86.8821414737693,273.878249733371,46.8052584054104,-86.5280362766058,-181.878249733372,5.11785852623069,46.8052584054104,-0.422976650453682,-0.664084290031681,0.0589088156775269,0.625752896521754,0.05,0.0295015259409969,"Mourning Dove",28,"before_eclipse","6,7,9",0.0958799593082401
"163","Cumulative",73,207.585669617495,126.962294889387,301.062645723802,45.3678964548651,-134.585669617495,-228.062645723802,-53.9622948893874,45.3678964548651,-0.627572440873709,-0.757522603651807,-0.425023199575827,0.119917408359634,0.05,0.0035377358490566,"Mourning Dove",24,"before_eclipse","6,7,9",0.0229952830188679
"164","Cumulative",71,56.9488144214937,6.65604382836604,106.328609336042,25.4242799157768,14.0511855785063,-35.3286093360416,64.343956171634,25.4242799157768,0.935926735071963,-0.382213692002865,5.21644760421246,17.3920643381304,0.05,0.28382502543235,"Mourning Dove",20,"before_eclipse","6,7,9",0.447239434014612
"165","Cumulative",49,28.7441648477077,-9.9486939349863,68.3624607182028,20.0078284693299,20.2558351522923,-19.3624607182027,58.9486939349863,20.0078284693299,0.885593815209292,-11.5569406848915,14.1724729626943,42.1508467648946,0.05,0.155645981688708,"Mourning Dove",16,"before_eclipse","6,7,9",0.252924720244151
"166","Cumulative",31,30.9897542922543,-3.26717054418221,62.7254959970043,15.9982328947461,0.0102457077457032,-31.7254959970043,34.2671705441822,15.9982328947461,0.128033535778098,-3.7909800979162,4.37043669413265,5.69592620015561,0.05,0.493827160493827,"Mourning Dove",12,"before_eclipse","6,7,9",0.493827160493827
"167","Cumulative",24,23.0207251353391,4.72998160533993,42.1153345296181,9.42455503166288,0.97927486466088,-18.1153345296181,19.2700183946601,9.42455503166288,0.00110520860756895,-0.454125337949762,3.02109176045153,10.1476314888125,0.05,0.462212486308872,"Mourning Dove",8,"before_eclipse","6,7,9",0.47561286776973
"168","Cumulative",12,10.8733019430229,1.66253091825654,20.4544655565785,4.81868662633412,1.1266980569771,-8.45446555657851,10.3374690817435,4.81868662633412,0.420036838041335,-0.442242784811834,4.26424738515675,3.14512489224591,0.05,0.413021363173957,"Mourning Dove",4,"before_eclipse","6,7,9",0.459282812223989
"169","Cumulative",325,713.531284201082,33.5395018006744,1341.91746454138,329.551652397498,-388.531284201082,-1016.91746454138,291.460498199326,329.551652397498,-0.422989900300514,-0.795000512501382,1.22215089756819,2.29511696404095,0.05,0.11672278338945,"House Sparrow",28,"before_eclipse","6,7,9",0.247568667344863
"170","Cumulative",257,751.678687366698,317.08948910765,1212.95935766268,228.40843950368,-494.678687366698,-955.959357662681,-60.0894891076497,228.40843950368,-0.650033839666464,-0.788922424182556,-0.229917839629272,1.37812729231653,0.05,0.0153846153846154,"House Sparrow",24,"before_eclipse","6,7,9",0.0525783619817998
"171","Cumulative",202,221.652024910126,-109.074700608787,584.314947194949,168.978162004891,-19.652024910126,-382.31494719495,311.074700608787,168.978162004891,-0.327893907667635,-9.73841744954231,7.36667652067801,9.10201833295207,0.05,0.451022604951561,"House Sparrow",20,"before_eclipse","6,7,9",0.47944
"172","Cumulative",189,255.421045901129,9.34882887201463,495.814624621227,123.099510339247,-66.4210459011287,-306.814624621227,179.651171127985,123.099510339247,-1.23592191396834,-0.674191922279018,3.53608328889114,31.8199363374478,0.05,0.28368017524644,"House Sparrow",16,"before_eclipse","6,7,9",0.3986856516977
"173","Cumulative",181,209.959933655708,84.6012799900148,326.169820738541,61.5734284398223,-28.9599336557085,-145.169820738541,96.3987200099853,61.5734284398223,-0.0182783067967265,-0.446822766087098,1.07788703798381,0.707695024554141,0.05,0.314189189189189,"House Sparrow",12,"before_eclipse","6,7,9",0.410117603136084
"174","Cumulative",137,149.515912930795,82.2176277126552,219.103467262381,34.1239190331345,-12.5159129307952,-82.1034672623814,54.7823722873448,34.1239190331345,-0.0325826055157123,-0.374722530412639,0.666325457778072,0.266560787461781,0.05,0.355633802816901,"House Sparrow",8,"before_eclipse","6,7,9",0.462323943661972
"175","Cumulative",61,57.6544871046725,21.6709077710309,91.9460338803395,17.6744284813288,3.34551289532747,-30.9460338803395,39.3290922289691,17.6744284813288,4.08046097600629,-0.337097995403601,1.78008343020011,121.746370581167,0.05,0.414038657171923,"House Sparrow",4,"before_eclipse","6,7,9",0.459282812223989
"176","Cumulative",313,309.063526256171,163.066401547363,460.42404695318,79.623233345747,3.93647374382914,-147.42404695318,149.933598452637,79.623233345747,0.0881331548886827,-0.322450990441716,0.908422629894363,0.495281342207195,0.05,0.49390243902439,"House Finch",28,"before_eclipse","6,7,9",0.49390243902439
"177","Cumulative",251,231.755604439676,109.869053560968,358.794675404617,64.4500620381032,19.2443955603243,-107.794675404617,141.130946439032,64.4500620381032,0.142406762555747,-0.303342067985176,1.27191281201867,2.90766665930877,0.05,0.364191251271617,"House Finch",24,"before_eclipse","6,7,9",0.440417327119165
"178","Cumulative",185,219.990124627739,110.519983574725,324.393019153999,54.2655030439106,-34.9901246277387,-139.393019153999,74.4800164252745,54.2655030439106,-0.0937037513731469,-0.429704088151445,0.674011444106656,0.288110067292936,0.05,0.25922131147541,"House Finch",20,"before_eclipse","6,7,9",0.421234631147541
"179","Cumulative",131,113.981546458063,36.4019032881305,190.105349805926,38.6415712292665,17.0184535419374,-59.1053498059258,94.5980967118695,38.6415712292665,0.724868042755979,-0.316209606039854,2.58735487246026,11.6711607454481,0.05,0.311608961303462,"House Finch",16,"before_eclipse","6,7,9",0.415478615071283
"180","Cumulative",83,96.3773723817573,35.1197809894471,157.209011488862,30.2164188679984,-13.3773723817573,-74.2090114888622,47.8802190105529,30.2164188679984,-0.0151041822304914,-0.472184278381398,1.31246202394761,0.652118271587809,0.05,0.32092555331992,"House Finch",12,"before_eclipse","6,7,9",0.410117603136084
"181","Cumulative",45,61.875291765846,25.2155328664974,101.466025461827,19.9258312450927,-16.875291765846,-56.4660254618266,19.7844671335026,19.9258312450927,-0.176134956937405,-0.557982122860004,0.783636038215548,1.32901891852088,0.05,0.199781659388646,"House Finch",8,"before_eclipse","6,7,9",0.352692569870484
"182","Cumulative",41,20.2593132115336,-2.9193424435438,42.7945053390569,11.4905062953624,20.7406867884664,-1.79450533905688,43.9193424435438,11.4905062953624,2.3944386937062,-5.67244543708648,13.7379784433362,16.1451808932557,0.05,0.0374493927125506,"House Finch",4,"before_eclipse","6,7,9",0.139097744360902
"183","Cumulative",3,0.533066132480771,-6.67671135255211,8.07888946952234,3.89141581904763,2.46693386751923,-5.07888946952234,9.67671135255211,3.89141581904763,4.44100662349868,-15.903279723832,12.4713617809104,172.207773344546,0.05,0.267605633802817,"Hooded Merganser",28,"before_eclipse","6,7,9",0.396744659206511
"184","Cumulative",1,0.843773806916702,-5.82730190134688,7.41295921296389,3.39690359351246,0.156226193083298,-6.41295921296389,6.82730190134688,3.39690359351246,0.569234593173879,-6.17043873635091,3.20170179493906,38.2208456378301,0.05,0.478800413650465,"Hooded Merganser",24,"before_eclipse","6,7,9",0.483
"185","Cumulative",0,1.08210937012062,-5.82677596094443,7.52911595381612,3.36718328034363,-1.08210937012062,-7.52911595381612,5.82677596094442,3.36718328034363,-1,-1,-1,0,0.05,0.375672766415501,"Hooded Merganser",20,"before_eclipse","6,7,9",0.465118663181096
"186","Cumulative",0,1.3147529391932,-1.16203704676019,3.91881039636591,1.27595778549482,-1.3147529391932,-3.91881039636591,1.16203704676019,1.27595778549482,-1,-1,-1,0,0.05,0.143892339544513,"Hooded Merganser",16,"before_eclipse","6,7,9",0.249413388543823
"187","Cumulative",0,0.0736401277653994,-1.66473910913775,1.83731258786356,0.902705791532516,-0.0736401277653994,-1.83731258786356,1.66473910913775,0.902705791532516,-1,-1,-1,0,0.05,0.469387755102041,"Hooded Merganser",12,"before_eclipse","6,7,9",0.47859143657463
"188","Cumulative",0,0.0665504523537624,-1.32241313136252,1.42437955093331,0.720292420050612,-0.0665504523537624,-1.42437955093331,1.32241313136252,0.720292420050612,-1,-1,-1,0,0.05,0.431818181818182,"Hooded Merganser",8,"before_eclipse","6,7,9",0.47561286776973
"189","Cumulative",0,0.0983143781848777,-1.03323534634914,1.25805967908075,0.580632683710829,-0.0983143781848777,-1.25805967908075,1.03323534634914,0.580632683710829,-1,-1,-1,0,0.05,0.449449449449449,"Hooded Merganser",4,"before_eclipse","6,7,9",0.459282812223989
"190","Cumulative",41,5.69482402012009,-28.0563934676806,38.8265294679651,17.3960735416697,35.3051759798799,2.1734705320349,69.0563934676806,17.3960735416697,0.131279696325166,-37.4804505179505,33.9488898402315,32.7284361180744,0.05,0.0221327967806841,"Green-winged Teal",28,"before_eclipse","6,7,9",0.0767270288397049
"191","Cumulative",35,8.16468576743352,-19.9787953607033,37.3572878467779,14.7155821989491,26.8353142325665,-2.35728784677788,54.9787953607033,14.7155821989491,1.45000568273165,-23.7654165762008,35.4754265148626,34.6930063954111,0.05,0.034,"Green-winged Teal",24,"before_eclipse","6,7,9",0.0884
"192","Cumulative",32,4.05794335249093,-22.8874607588383,29.4649135453697,13.1407129528243,27.9420566475091,2.53508645463024,54.8874607588382,13.1407129528243,3.52152300112469,-33.1598214615104,35.8254602944192,53.0614788397404,0.05,0.0213414634146341,"Green-winged Teal",20,"before_eclipse","6,7,9",0.058408215661104
"193","Cumulative",22,5.7552420594341,-12.3402539492984,23.8929354160863,9.32808014229629,16.2447579405659,-1.89293541608627,34.3402539492984,9.32808014229629,1.78314242554848,-19.886894491132,34.2577874993329,48.1485047875869,0.05,0.0407331975560081,"Green-winged Teal",16,"before_eclipse","6,7,9",0.102136629299607
"194","Cumulative",17,7.24369975055836,-8.21321774727769,23.5647444501014,7.9398777094734,9.75630024944164,-6.56474445010144,25.2132177472777,7.9398777094734,2.02641082765244,-17.9177993571311,18.5242072213205,44.9908484311342,0.05,0.109856262833676,"Green-winged Teal",12,"before_eclipse","6,7,9",0.25966025760687
"195","Cumulative",5,5.46264987183931,-6.1496430904892,16.1034796379074,5.52165295353266,-0.462649871839313,-11.1034796379074,11.1496430904892,5.52165295353266,-0.0917522801957957,-9.35551104738492,8.31322659328552,13.3236698019443,0.05,0.455095862764884,"Green-winged Teal",8,"before_eclipse","6,7,9",0.47561286776973
"196","Cumulative",3,3.25462522080907,-1.75668715877096,8.53294183421191,2.65284393858123,-0.254625220809074,-5.53294183421191,4.75668715877096,2.65284393858123,-1.62520228123569,-12.7098010501537,7.57898047296012,22.3111950246306,0.05,0.45045045045045,"Green-winged Teal",4,"before_eclipse","6,7,9",0.459282812223989
"197","Cumulative",8,6.77702283780298,-44.5086261030264,59.1149415113305,26.1085193710669,1.22297716219702,-51.1149415113305,52.5086261030264,26.1085193710669,-0.551991538940938,-4.36625074039622,3.39561696091255,7.65619626824046,0.05,0.476093591047813,"Golden-crowned Kinglet",28,"before_eclipse","6,7,9",0.487237148380479
"198","Cumulative",8,6.0118480128953,-38.7169162029275,51.9811577661489,22.1676446906204,1.9881519871047,-43.9811577661489,46.7169162029275,22.1676446906204,-1.00467166145938,-7.28222027362945,4.18036452706642,21.5246843410223,0.05,0.462321792260692,"Golden-crowned Kinglet",24,"before_eclipse","6,7,9",0.48081466395112
"199","Cumulative",8,7.93615360350761,-29.5332022981969,44.1547486830491,19.1414137680024,0.0638463964923872,-36.1547486830491,37.5332022981969,19.1414137680024,-3.63884086955399,-8.55373902684522,4.66057935932905,80.4101819935369,0.05,0.496926229508197,"Golden-crowned Kinglet",20,"before_eclipse","6,7,9",0.496926229508197
"200","Cumulative",8,4.40325037392238,-25.1354830194845,34.4555648037342,14.8348933300012,3.59674962607762,-26.4555648037341,33.1354830194845,14.8348933300012,-0.47254358806401,-8.62744890554924,7.04572844869559,17.0253489666078,0.05,0.404883011190234,"Golden-crowned Kinglet",16,"before_eclipse","6,7,9",0.457693838736786
"201","Cumulative",8,3.14200318111802,-18.3252770728085,23.3010975238496,10.3732744637239,4.85799681888198,-15.3010975238496,26.3252770728085,10.3732744637239,-0.557721584369598,-10.3819901550086,12.3978698490749,49.1127145452639,0.05,0.306981519507187,"Golden-crowned Kinglet",12,"before_eclipse","6,7,9",0.410117603136084
"202","Cumulative",7,1.39956253018155,-14.2092358424718,15.6594155362106,7.83188040728071,5.60043746981845,-8.65941553621061,21.2092358424718,7.83188040728071,83.4232986549488,-17.6391626332769,9.54224753259286,2583.5438635566,0.05,0.231613611416026,"Golden-crowned Kinglet",8,"before_eclipse","6,7,9",0.388513154633335
"203","Cumulative",6,0.374225523769844,-3.22795806605869,4.18374547652159,1.8457311652904,5.62577447623016,1.81625452347841,9.22795806605869,1.8457311652904,-8.69444239171285,-68.9356944141642,52.9959499807157,335.678452244893,0.05,0.00303951367781155,"Golden-crowned Kinglet",4,"before_eclipse","6,7,9",0.0225792444637429
"204","Cumulative",15,8.61284782053472,-18.5787420928841,36.9260233174112,14.1978956061927,6.38715217946528,-21.9260233174112,33.5787420928841,14.1978956061927,7.82724003082511,-13.1411358095988,13.8092685970155,207.017028199592,0.05,0.319,"Fish Crow",28,"before_eclipse","6,7,9",0.436526315789474
"205","Cumulative",14,11.7808620458888,-11.6800431300149,34.7140307117834,11.5847898013027,2.21913795411123,-20.7140307117834,25.6800431300149,11.5847898013027,-0.404721400346691,-8.82203014895814,10.6723611506157,17.6207874720203,0.05,0.424,"Fish Crow",24,"before_eclipse","6,7,9",0.479304347826087
"206","Cumulative",13,14.7261292889601,-5.49558062872701,34.438536838147,10.4089597814955,-1.72612928896013,-21.438536838147,18.495580628727,10.4089597814955,-2.15480347161427,-6.12596753703003,7.81606558574555,80.3703898996301,0.05,0.461,"Fish Crow",20,"before_eclipse","6,7,9",0.47944
"207","Cumulative",12,12.2013135837459,-4.39285588432172,28.4957830869827,8.53619464852838,-0.201313583745868,-16.4957830869827,16.3928558843217,8.53619464852838,-27.8177980301555,-7.30553153073209,7.32343208556304,819.18025085263,0.05,0.487,"Fish Crow",16,"before_eclipse","6,7,9",0.493
"208","Cumulative",10,5.89402286612021,-6.26837594404619,18.069578357402,6.10027850188686,4.10597713387979,-8.06957835740203,16.2683759440462,6.10027850188686,0.582005332346097,-12.2973666752073,13.5904898495549,29.9441060083776,0.05,0.231958762886598,"Fish Crow",12,"before_eclipse","6,7,9",0.335051546391753
"209","Cumulative",6,3.51420550846764,-1.01511296979683,7.82154677647445,2.24901308985915,2.48579449153236,-1.82154677647445,7.01511296979682,2.24901308985915,0.52106511939726,-11.1963306755887,12.7427358695584,17.7515892573002,0.05,0.123711340206186,"Fish Crow",8,"before_eclipse","6,7,9",0.268041237113402
"210","Cumulative",1,1.99965031997367,-0.809013764491297,4.86321967056972,1.45520621613473,-0.999650319973667,-3.86321967056972,1.80901376449129,1.45520621613473,-0.365864865843175,-4.11512537477833,2.72066060637789,5.21763129558179,0.05,0.249249249249249,"Fish Crow",4,"before_eclipse","6,7,9",0.367241613472769
"211","Cumulative",12,3.10997670544952,-27.7454408139194,32.5528932964025,15.6157872459556,8.89002329455048,-20.5528932964025,39.7454408139194,15.6157872459556,2.88976534545915,-11.7255724550897,14.4235445878526,115.611261787255,0.05,0.274669379450661,"Field Sparrow",28,"before_eclipse","6,7,9",0.396744659206511
"212","Cumulative",10,6.1006863930669,-18.4436986432717,31.5873315767423,12.8448942184749,3.8993136069331,-21.5873315767423,28.4436986432717,12.8448942184749,-4.6565665830856,-9.15769552288523,12.8384363600314,141.131552614389,0.05,0.392857142857143,"Field Sparrow",24,"before_eclipse","6,7,9",0.464285714285714
"213","Cumulative",8,4.28701983856002,-15.1647980564931,23.0148400571672,9.50731275226719,3.71298016143998,-15.0148400571672,23.1647980564931,9.50731275226719,-0.556509538096796,-10.164122633135,13.2462009903744,22.563579411241,0.05,0.337090163934426,"Field Sparrow",20,"before_eclipse","6,7,9",0.462172725812497
"214","Cumulative",6,4.04121047882814,-8.56329999224431,17.5253551844572,6.74390766795473,1.95878952117186,-11.5253551844572,14.5632999922443,6.74390766795473,30.5417865900992,-12.2152591146171,13.1462061873967,947.535208105661,0.05,0.382502543234995,"Field Sparrow",16,"before_eclipse","6,7,9",0.442002938849327
"215","Cumulative",6,4.34671644286223,-6.3722463066625,15.164727594316,5.18512523509662,1.65328355713777,-9.16472759431598,12.3722463066625,5.18512523509662,11.0041562977539,-10.4344525760885,12.924368962602,292.709003670825,0.05,0.366834170854271,"Field Sparrow",12,"before_eclipse","6,7,9",0.423897264098269
"216","Cumulative",3,2.68258458308367,-5.08961700146157,10.0839717484541,3.81035542415209,0.317415416916333,-7.08397174845407,8.08961700146156,3.81035542415209,-2.11304791410279,-9.97905545226135,7.27435345876337,31.8128181535787,0.05,0.444444444444444,"Field Sparrow",8,"before_eclipse","6,7,9",0.47561286776973
"217","Cumulative",3,1.70034399927889,-2.07522120181289,5.56846714283664,1.97465436889453,1.29965600072111,-2.56846714283665,5.07522120181289,1.97465436889453,0.79633025485637,-16.0372414160467,14.878323788594,39.3576818170602,0.05,0.26,"Field Sparrow",4,"before_eclipse","6,7,9",0.367241613472769
"218","Cumulative",106,90.5927859056219,11.0727991021821,167.125110300275,39.651753978958,15.4072140943781,-61.125110300275,94.9272008978179,39.651753978958,0.109986682095443,-0.434850744136189,4.50755250171557,20.0626241083969,0.05,0.340468909276249,"European Starling",28,"before_eclipse","6,7,9",0.453958545701665
"219","Cumulative",95,69.0108499311361,1.01635640976391,133.101293298073,34.5324502397807,25.9891500688639,-38.1012932980727,93.983643590236,34.5324502397807,2.35001124190968,-0.4480759350976,8.43268590430311,43.3706464748275,0.05,0.227642276422764,"European Starling",24,"before_eclipse","6,7,9",0.348158775705404
"220","Cumulative",81,85.6387608467233,26.6577053467183,143.855905105601,28.5049301188558,-4.63876084672326,-62.8559051056012,54.3422946532817,28.5049301188558,0.128015857400377,-0.443413613658511,1.8674826119465,1.12141130287324,0.05,0.442,"European Starling",20,"before_eclipse","6,7,9",0.47944
"221","Cumulative",65,77.5865812631637,34.0838293587836,120.511103440335,21.6492891903582,-12.5865812631637,-55.5111034403347,30.9161706412163,21.6492891903582,0.585858947424256,-0.461035102982637,0.891831887743024,21.3381309204305,0.05,0.28169014084507,"European Starling",16,"before_eclipse","6,7,9",0.3986856516977
"222","Cumulative",58,62.2587905859354,26.7550129044064,96.6539569751536,17.2367077210216,-4.25879058593544,-38.6539569751536,31.2449870955936,17.2367077210216,0.0510568336458028,-0.40073589463517,1.1217340367585,1.3153372879478,0.05,0.391348088531187,"European Starling",12,"before_eclipse","6,7,9",0.442393491383081
"223","Cumulative",38,37.7841821089038,12.4539077848836,62.2201017749966,12.5931755313141,0.215817891096158,-24.2201017749966,25.5460922151164,12.5931755313141,-0.675389518836305,-0.402428602936515,1.84798460234412,17.0541646843305,0.05,0.492431886982846,"European Starling",8,"before_eclipse","6,7,9",0.492431886982846
"224","Cumulative",9,19.2046154901961,6.23859764945974,32.520331717301,6.63352504482311,-10.2046154901961,-23.520331717301,2.76140235054026,6.63352504482311,-0.396186687410064,-0.72325004536231,0.442636247702893,0.905119803427546,0.05,0.0709219858156028,"European Starling",4,"before_eclipse","6,7,9",0.230496453900709
"225","Cumulative",10,14.7501709948242,0.0160293189512132,30.4695082091401,7.72109221645731,-4.75017099482415,-20.4695082091401,9.98397068104879,7.72109221645731,-2.02063129587475,-0.971115169854049,3.60441113853298,93.3126122085724,0.05,0.268882175226586,"Eurasian Collared-Dove",28,"before_eclipse","6,7,9",0.396744659206511
"226","Cumulative",8,20.0207939923911,6.24322854785575,32.947104624852,6.76598313245466,-12.0207939923911,-24.947104624852,1.75677145214424,6.76598313245466,-0.523457139846585,-0.759091203302077,0.185448083544809,0.401998160265804,0.05,0.042,"Eurasian Collared-Dove",24,"before_eclipse","6,7,9",0.101298701298701
"227","Cumulative",7,8.20682316393934,-1.61484262840851,17.4902359306005,4.82622965401325,-1.20682316393934,-10.4902359306005,8.61484262840852,4.82622965401325,-0.409199564006933,-4.88299218706769,5.23543712990937,23.9911580867841,0.05,0.394,"Eurasian Collared-Dove",20,"before_eclipse","6,7,9",0.476308539944904
"228","Cumulative",4,3.75570495754872,-4.0060676200953,10.565862478609,3.68912036665731,0.244295042451278,-6.56586247860902,8.00606762009531,3.68912036665731,0.205941913859775,-9.31315514390585,9.0427665119646,11.9940854112423,0.05,0.483471074380165,"Eurasian Collared-Dove",16,"before_eclipse","6,7,9",0.493
"229","Cumulative",2,2.43006958342936,-3.32967436852219,8.46216117120861,3.03471833912966,-0.430069583429361,-6.46216117120862,5.32967436852219,3.03471833912966,-0.477966331649608,-9.78696581229469,7.63905025765961,23.9310603428286,0.05,0.451515151515152,"Eurasian Collared-Dove",12,"before_eclipse","6,7,9",0.47859143657463
"230","Cumulative",2,2.29040478930918,-2.45550540469848,6.96291867256717,2.43085571268493,-0.290404789309175,-4.96291867256717,4.45550540469847,2.43085571268493,0.471822625936913,-9.1441167721513,11.1556098234226,50.3422561535867,0.05,0.443089430894309,"Eurasian Collared-Dove",8,"before_eclipse","6,7,9",0.47561286776973
"231","Cumulative",0,1.42049309565794,-2.16583858365011,4.87959202078362,1.83511955157052,-1.42049309565794,-4.87959202078362,2.16583858365011,1.83511955157052,-1,-1,-1,0,0.05,0.23,"Eurasian Collared-Dove",4,"before_eclipse","6,7,9",0.363758553274682
"232","Cumulative",51,4.72352618053764,-25.7619473259576,34.9445734981228,15.8984968401868,46.2764738194624,16.0554265018772,76.7619473259576,15.8984968401868,-5.05855805832911,-47.439955051853,61.4131207899748,220.97256924425,0.05,0.00508646998982706,"Eastern Towhee",28,"before_eclipse","6,7,9",0.0240451308610007
"233","Cumulative",42,7.48575057896571,-16.2883667009328,32.3113233457979,12.5073137480632,34.5142494210343,9.68867665420207,58.2883667009328,12.5073137480632,10.7092652167207,-36.9183738056892,34.9289268474284,449.485856533103,0.05,0.00407331975560081,"Eastern Towhee",24,"before_eclipse","6,7,9",0.0235347363656936
"234","Cumulative",36,2.81036056097864,-19.45128027762,24.1924139749359,11.3475831751643,33.1896394390214,11.8075860250641,55.45128027762,11.3475831751643,5.87098835060943,-61.8708060346321,47.8947158190661,243.094601687569,0.05,0.00307377049180328,"Eastern Towhee",20,"before_eclipse","6,7,9",0.0177595628415301
"235","Cumulative",34,4.45760698581552,-12.1368136157509,22.1785484907864,8.57975435703508,29.5423930141845,11.8214515092136,46.1368136157509,8.57975435703508,-0.335983110616847,-64.9270568931156,39.4468830339971,48.6437825123898,0.05,0.00101729399796541,"Eastern Towhee",16,"before_eclipse","6,7,9",0.0067287784679089
"236","Cumulative",33,5.4633040882673,-8.15688765474353,19.9112659945477,7.15076968801892,27.5366959117327,13.0887340054523,41.1568876547435,7.15076968801892,-5.080086708577,-57.76392473092,49.0268275191898,131.844288974783,0.05,0.00205338809034908,"Eastern Towhee",12,"before_eclipse","6,7,9",0.0118640200775724
"237","Cumulative",22,2.58936321796799,-7.42721911593535,12.5419499176291,5.06545976901508,19.410636782032,9.45805008237089,29.4272191159353,5.06545976901508,3.10588596700135,-57.3912508941571,60.2042038949378,71.2011940825238,0.05,0.00100908173562059,"Eastern Towhee",8,"before_eclipse","6,7,9",0.0072142064372919
"238","Cumulative",11,2.25737842737427,-2.77108917597151,7.23768114947737,2.65403762017202,8.74262157262573,3.76231885052262,13.7710891759715,2.65403762017202,5.02546600989073,-42.1352504970355,51.4902147932605,99.7086893174999,0.05,0.00103626943005181,"Eastern Towhee",4,"before_eclipse","6,7,9",0.0134715025906736
"239","Cumulative",19,0.0192170362753916,-7.4007270399569,7.23073257547243,3.9419150043533,18.9807829637246,11.7692674245276,26.4007270399569,3.9419150043533,-29.9209978764811,-102.006953103956,60.0997462932077,366.863012319147,0.05,0.00100704934541793,"Eastern Phoebe",28,"before_eclipse","6,7,9",0.0105798575788403
"240","Cumulative",19,0.126433449007795,-4.56100248770539,4.73737830121781,2.32966430830787,18.8735665509922,14.2626216987822,23.5610024877054,2.32966430830787,2.31276580781223,-100.651843459568,125.649972935108,525.533994337137,0.05,0.001,"Eastern Phoebe",24,"before_eclipse","6,7,9",0.00756473668897294
"241","Cumulative",19,0.143489417381455,-3.94932444667878,4.43991016815113,2.12761212984002,18.8565105826185,14.5600898318489,22.9493244466788,2.12761212984002,-1.60680233140318,-135.955333858072,137.941084755128,395.56369287428,0.05,0.001001001001001,"Eastern Phoebe",20,"before_eclipse","6,7,9",0.00887978142076503
"242","Cumulative",19,0.144635890050639,-2.1678382723762,2.59754408777408,1.23953860455183,18.8553641099494,16.4024559122259,21.1678382723762,1.23953860455183,3.84420563471416,-232.80158766552,196.821178239053,226.626856141881,0.05,0.0010351966873706,"Eastern Phoebe",16,"before_eclipse","6,7,9",0.0067287784679089
"243","Cumulative",19,0.146021084864957,-1.59910037224889,1.93032424048529,0.88257227621226,18.853978915135,17.0696757595147,20.5991003722489,0.88257227621226,22.7573577239787,-280.166756028277,366.209279847201,800.549025593781,0.05,0.00101010101010101,"Eastern Phoebe",12,"before_eclipse","6,7,9",0.00875420875420875
"244","Cumulative",19,0.0270446355262942,-0.995867198403368,1.01647081842372,0.521252723614941,18.9729553644737,17.9835291815763,19.9958671984034,0.521252723614941,-27.9496447759022,-670.156793638654,618.076137679822,832.999854809047,0.05,0.00102669404517454,"Eastern Phoebe",8,"before_eclipse","6,7,9",0.0072142064372919
"245","Cumulative",0,0.0471893010618461,-0.720829761282152,0.77102744129699,0.400502723048289,-0.0471893010618461,-0.77102744129699,0.720829761282152,0.400502723048289,-1,-1,-1,0,0.05,0.444444444444444,"Eastern Phoebe",4,"before_eclipse","6,7,9",0.459282812223989
"246","Cumulative",75,13.8890411180468,-52.4567293404388,78.970581698181,32.5611092398533,61.1109588819532,-3.9705816981812,127.456729340439,32.5611092398533,-0.502790318704724,-32.1000300365988,29.0084009332278,64.8936693338353,0.05,0.032520325203252,"Eastern Bluebird",28,"before_eclipse","6,7,9",0.0994739359158297
