"","Common.Name","Date","Time.day","Min.group","Sum","Min.eclipse"
"2727","Carolina Wren",6,"dusk",72840,5,309.083333333333
"2728","Carolina Wren",6,"dusk",73080,8,313.083333333333
"2729","Carolina Wren",6,"dusk",73320,0,317.083333333333
"2730","Carolina Wren",6,"dusk",73560,0,321.083333333333
"2731","Carolina Wren",6,"dusk",73800,0,325.083333333333
"2732","Carolina Wren",6,"dusk",74040,0,329.083333333333
"2733","Carolina Wren",6,"dusk",74280,0,333.083333333333
"2734","Carolina Wren",6,"dusk",74520,0,337.083333333333
"2735","Carolina Wren",6,"dusk",74760,0,341.083333333333
"2736","Carolina Wren",6,"dusk",75000,0,345.083333333333
"2737","Carolina Wren",6,"dusk",75240,0,349.083333333333
"2738","Carolina Wren",6,"dusk",75480,0,353.083333333333
"2739","Carolina Wren",6,"dusk",75720,0,357.083333333333
"2740","Carolina Wren",6,"dusk",75960,0,361.083333333333
"2741","Carolina Wren",6,"dusk",76200,0,365.083333333333
"2742","Carolina Wren",6,"dusk",76440,0,369.083333333333
"2743","Carolina Wren",6,"dusk",76680,0,373.083333333333
"2744","Carolina Wren",6,"dusk",76920,0,377.083333333333
"2745","Carolina Wren",6,"dusk",77160,0,381.083333333333
"2746","Carolina Wren",7,"afternoon",50695,14,-60
"2747","Carolina Wren",7,"afternoon",50935,1,-56
"2748","Carolina Wren",7,"afternoon",51175,2,-52
"2749","Carolina Wren",7,"afternoon",51415,10,-48
"2750","Carolina Wren",7,"afternoon",51655,3,-44
"2751","Carolina Wren",7,"afternoon",51895,2,-40
"2752","Carolina Wren",7,"afternoon",52135,1,-36
"2753","Carolina Wren",7,"afternoon",52375,1,-32
"2754","Carolina Wren",7,"afternoon",52615,5,-28
"2755","Carolina Wren",7,"afternoon",52855,2,-24
"2756","Carolina Wren",7,"afternoon",53095,1,-20
"2757","Carolina Wren",7,"afternoon",53335,1,-16
"2758","Carolina Wren",7,"afternoon",53575,0,-12
"2759","Carolina Wren",7,"afternoon",53815,0,-8
"2760","Carolina Wren",7,"afternoon",54055,4,-4
"2761","Carolina Wren",7,"afternoon",54295,1,0
"2762","Carolina Wren",7,"afternoon",54535,1,4
"2763","Carolina Wren",7,"afternoon",54775,4,8
"2764","Carolina Wren",7,"afternoon",55015,4,12
"2765","Carolina Wren",7,"afternoon",55255,1,16
"2766","Carolina Wren",7,"afternoon",55495,3,20
"2767","Carolina Wren",7,"afternoon",55735,2,24
"2768","Carolina Wren",7,"afternoon",55975,3,28
"2769","Carolina Wren",7,"afternoon",56215,23,32
"2770","Carolina Wren",7,"afternoon",56455,7,36
"2771","Carolina Wren",7,"afternoon",56695,0,40
"2772","Carolina Wren",7,"afternoon",56935,1,44
"2773","Carolina Wren",7,"afternoon",57175,1,48
"2774","Carolina Wren",7,"afternoon",57415,4,52
"2775","Carolina Wren",7,"afternoon",57655,3,56
"2776","Carolina Wren",7,"afternoon",57895,11,60
"2777","Carolina Wren",7,"dawn",21900,0,-539.916666666667
"2778","Carolina Wren",7,"dawn",22140,0,-535.916666666667
"2779","Carolina Wren",7,"dawn",22380,0,-531.916666666667
"2780","Carolina Wren",7,"dawn",22620,0,-527.916666666667
"2781","Carolina Wren",7,"dawn",22860,1,-523.916666666667
"2782","Carolina Wren",7,"dawn",23100,0,-519.916666666667
"2783","Carolina Wren",7,"dawn",23340,0,-515.916666666667
"2784","Carolina Wren",7,"dawn",23580,0,-511.916666666667
"2785","Carolina Wren",7,"dawn",23820,1,-507.916666666667
"2786","Carolina Wren",7,"dawn",24060,0,-503.916666666667
"2787","Carolina Wren",7,"dawn",24300,0,-499.916666666667
"2788","Carolina Wren",7,"dawn",24540,1,-495.916666666667
"2789","Carolina Wren",7,"dawn",24780,1,-491.916666666667
"2790","Carolina Wren",7,"dawn",25020,1,-487.916666666667
"2791","Carolina Wren",7,"dawn",25260,0,-483.916666666667
"2792","Carolina Wren",7,"dawn",25500,1,-479.916666666667
"2793","Carolina Wren",7,"dawn",25740,2,-475.916666666667
"2794","Carolina Wren",7,"dawn",25980,0,-471.916666666667
"2795","Carolina Wren",7,"dawn",26220,0,-467.916666666667
"2796","Carolina Wren",7,"dawn",26460,1,-463.916666666667
"2797","Carolina Wren",7,"dawn",26700,5,-459.916666666667
"2798","Carolina Wren",7,"dawn",26940,1,-455.916666666667
"2799","Carolina Wren",7,"dawn",27180,3,-451.916666666667
"2800","Carolina Wren",7,"dawn",27420,4,-447.916666666667
"2801","Carolina Wren",7,"dawn",27660,9,-443.916666666667
"2802","Carolina Wren",7,"dawn",27900,2,-439.916666666667
"2803","Carolina Wren",7,"dawn",28140,6,-435.916666666667
"2804","Carolina Wren",7,"dawn",28380,3,-431.916666666667
"2805","Carolina Wren",7,"dawn",28620,1,-427.916666666667
"2806","Carolina Wren",7,"dawn",28860,0,-423.916666666667
"2807","Carolina Wren",7,"dusk",70200,3,265.083333333333
"2808","Carolina Wren",7,"dusk",70440,9,269.083333333333
"2809","Carolina Wren",7,"dusk",70680,11,273.083333333333
"2810","Carolina Wren",7,"dusk",70920,25,277.083333333333
"2811","Carolina Wren",7,"dusk",71160,9,281.083333333333
"2812","Carolina Wren",7,"dusk",71400,12,285.083333333333
"2813","Carolina Wren",7,"dusk",71640,1,289.083333333333
"2814","Carolina Wren",7,"dusk",71880,3,293.083333333333
"2815","Carolina Wren",7,"dusk",72120,14,297.083333333333
"2816","Carolina Wren",7,"dusk",72360,14,301.083333333333
"2817","Carolina Wren",7,"dusk",72600,2,305.083333333333
"2818","Carolina Wren",7,"dusk",72840,6,309.083333333333
"2819","Carolina Wren",7,"dusk",73080,0,313.083333333333
"2820","Carolina Wren",7,"dusk",73320,0,317.083333333333
"2821","Carolina Wren",7,"dusk",73560,0,321.083333333333
"2822","Carolina Wren",7,"dusk",73800,2,325.083333333333
"2823","Carolina Wren",7,"dusk",74040,0,329.083333333333
"2824","Carolina Wren",7,"dusk",74280,0,333.083333333333
"2825","Carolina Wren",7,"dusk",74520,0,337.083333333333
"2826","Carolina Wren",7,"dusk",74760,0,341.083333333333
"2827","Carolina Wren",7,"dusk",75000,0,345.083333333333
"2828","Carolina Wren",7,"dusk",75240,0,349.083333333333
"2829","Carolina Wren",7,"dusk",75480,0,353.083333333333
"2830","Carolina Wren",7,"dusk",75720,0,357.083333333333
"2831","Carolina Wren",7,"dusk",75960,0,361.083333333333
"2832","Carolina Wren",7,"dusk",76200,0,365.083333333333
"2833","Carolina Wren",7,"dusk",76440,0,369.083333333333
"2834","Carolina Wren",7,"dusk",76680,0,373.083333333333
"2835","Carolina Wren",7,"dusk",76920,0,377.083333333333
"2836","Carolina Wren",7,"dusk",77160,0,381.083333333333
"2837","Carolina Wren",8,"afternoon",50695,1,-60
"2838","Carolina Wren",8,"afternoon",50935,0,-56
"2839","Carolina Wren",8,"afternoon",51175,19,-52
"2840","Carolina Wren",8,"afternoon",51415,7,-48
"2841","Carolina Wren",8,"afternoon",51655,0,-44
"2842","Carolina Wren",8,"afternoon",51895,9,-40
"2843","Carolina Wren",8,"afternoon",52135,8,-36
"2844","Carolina Wren",8,"afternoon",52375,9,-32
"2845","Carolina Wren",8,"afternoon",52615,0,-28
"2846","Carolina Wren",8,"afternoon",52855,1,-24
"2847","Carolina Wren",8,"afternoon",53095,9,-20
"2848","Carolina Wren",8,"afternoon",53335,15,-16
"2849","Carolina Wren",8,"afternoon",53575,17,-12
"2850","Carolina Wren",8,"afternoon",53815,6,-8
"2851","Carolina Wren",8,"afternoon",54055,2,-4
"2852","Carolina Wren",8,"afternoon",54295,0,0
"2853","Carolina Wren",8,"afternoon",54535,0,4
"2854","Carolina Wren",8,"afternoon",54775,9,8
"2855","Carolina Wren",8,"afternoon",55015,4,12
"2856","Carolina Wren",8,"afternoon",55255,2,16
"2857","Carolina Wren",8,"afternoon",55495,1,20
"2858","Carolina Wren",8,"afternoon",55735,0,24
"2859","Carolina Wren",8,"afternoon",55975,0,28
"2860","Carolina Wren",8,"afternoon",56215,2,32
"2861","Carolina Wren",8,"afternoon",56455,22,36
"2862","Carolina Wren",8,"afternoon",56695,2,40
"2863","Carolina Wren",8,"afternoon",56935,0,44
"2864","Carolina Wren",8,"afternoon",57175,18,48
"2865","Carolina Wren",8,"afternoon",57415,16,52
"2866","Carolina Wren",8,"afternoon",57655,12,56
"2867","Carolina Wren",8,"afternoon",57895,12,60
"2868","Carolina Wren",8,"dawn",21900,2,-539.916666666667
"2869","Carolina Wren",8,"dawn",22140,3,-535.916666666667
"2870","Carolina Wren",8,"dawn",22380,4,-531.916666666667
"2871","Carolina Wren",8,"dawn",22620,0,-527.916666666667
"2872","Carolina Wren",8,"dawn",22860,0,-523.916666666667
"2873","Carolina Wren",8,"dawn",23100,0,-519.916666666667
"2874","Carolina Wren",8,"dawn",23340,0,-515.916666666667
"2875","Carolina Wren",8,"dawn",23580,0,-511.916666666667
"2876","Carolina Wren",8,"dawn",23820,1,-507.916666666667
"2877","Carolina Wren",8,"dawn",24060,0,-503.916666666667
"2878","Carolina Wren",8,"dawn",24300,13,-499.916666666667
"2879","Carolina Wren",8,"dawn",24540,7,-495.916666666667
"2880","Carolina Wren",8,"dawn",24780,1,-491.916666666667
"2881","Carolina Wren",8,"dawn",25020,4,-487.916666666667
"2882","Carolina Wren",8,"dawn",25260,0,-483.916666666667
"2883","Carolina Wren",8,"dawn",25500,0,-479.916666666667
"2884","Carolina Wren",8,"dawn",25740,3,-475.916666666667
"2885","Carolina Wren",8,"dawn",25980,2,-471.916666666667
"2886","Carolina Wren",8,"dawn",26220,0,-467.916666666667
"2887","Carolina Wren",8,"dawn",26460,5,-463.916666666667
"2888","Carolina Wren",8,"dawn",26700,3,-459.916666666667
"2889","Carolina Wren",8,"dawn",26940,30,-455.916666666667
"2890","Carolina Wren",8,"dawn",27180,1,-451.916666666667
"2891","Carolina Wren",8,"dawn",27420,0,-447.916666666667
"2892","Carolina Wren",8,"dawn",27660,0,-443.916666666667
"2893","Carolina Wren",8,"dawn",27900,1,-439.916666666667
"2894","Carolina Wren",8,"dawn",28140,10,-435.916666666667
"2895","Carolina Wren",8,"dawn",28380,8,-431.916666666667
"2896","Carolina Wren",8,"dawn",28620,34,-427.916666666667
"2897","Carolina Wren",8,"dawn",28860,1,-423.916666666667
"2898","Carolina Wren",9,"afternoon",50695,2,-60
"2899","Carolina Wren",9,"afternoon",50935,1,-56
"2900","Carolina Wren",9,"afternoon",51175,2,-52
"2901","Carolina Wren",9,"afternoon",51415,0,-48
"2902","Carolina Wren",9,"afternoon",51655,1,-44
"2903","Carolina Wren",9,"afternoon",51895,0,-40
"2904","Carolina Wren",9,"afternoon",52135,0,-36
"2905","Carolina Wren",9,"afternoon",52375,0,-32
"2906","Carolina Wren",9,"afternoon",52615,1,-28
"2907","Carolina Wren",9,"afternoon",52855,37,-24
"2908","Carolina Wren",9,"afternoon",53095,18,-20
"2909","Carolina Wren",9,"afternoon",53335,2,-16
"2910","Carolina Wren",9,"afternoon",53575,0,-12
"2911","Carolina Wren",9,"afternoon",53815,12,-8
"2912","Carolina Wren",9,"afternoon",54055,12,-4
"2913","Carolina Wren",9,"afternoon",54295,1,0
"2914","Carolina Wren",9,"afternoon",54535,17,4
"2915","Carolina Wren",9,"afternoon",54775,0,8
"2916","Carolina Wren",9,"afternoon",55015,1,12
"2917","Carolina Wren",9,"afternoon",55255,24,16
"2918","Carolina Wren",9,"afternoon",55495,0,20
"2919","Carolina Wren",9,"afternoon",55735,1,24
"2920","Carolina Wren",9,"afternoon",55975,1,28
"2921","Carolina Wren",9,"afternoon",56215,1,32
"2922","Carolina Wren",9,"afternoon",56455,1,36
"2923","Carolina Wren",9,"afternoon",56695,3,40
"2924","Carolina Wren",9,"afternoon",56935,1,44
"2925","Carolina Wren",9,"afternoon",57175,0,48
"2926","Carolina Wren",9,"afternoon",57415,1,52
"2927","Carolina Wren",9,"afternoon",57655,2,56
"2928","Carolina Wren",9,"afternoon",57895,0,60
"2929","Cedar Waxwing",6,"afternoon",50695,13,-60
"2930","Cedar Waxwing",6,"afternoon",50935,4,-56
"2931","Cedar Waxwing",6,"afternoon",51175,8,-52
"2932","Cedar Waxwing",6,"afternoon",51415,6,-48
"2933","Cedar Waxwing",6,"afternoon",51655,8,-44
"2934","Cedar Waxwing",6,"afternoon",51895,8,-40
"2935","Cedar Waxwing",6,"afternoon",52135,7,-36
"2936","Cedar Waxwing",6,"afternoon",52375,5,-32
"2937","Cedar Waxwing",6,"afternoon",52615,7,-28
"2938","Cedar Waxwing",6,"afternoon",52855,6,-24
"2939","Cedar Waxwing",6,"afternoon",53095,1,-20
"2940","Cedar Waxwing",6,"afternoon",53335,4,-16
"2941","Cedar Waxwing",6,"afternoon",53575,6,-12
"2942","Cedar Waxwing",6,"afternoon",53815,1,-8
"2943","Cedar Waxwing",6,"afternoon",54055,8,-4
"2944","Cedar Waxwing",6,"afternoon",54295,2,0
"2945","Cedar Waxwing",6,"afternoon",54535,7,4
"2946","Cedar Waxwing",6,"afternoon",54775,9,8
"2947","Cedar Waxwing",6,"afternoon",55015,0,12
"2948","Cedar Waxwing",6,"afternoon",55255,0,16
"2949","Cedar Waxwing",6,"afternoon",55495,2,20
"2950","Cedar Waxwing",6,"afternoon",55735,5,24
"2951","Cedar Waxwing",6,"afternoon",55975,6,28
"2952","Cedar Waxwing",6,"afternoon",56215,5,32
"2953","Cedar Waxwing",6,"afternoon",56455,4,36
"2954","Cedar Waxwing",6,"afternoon",56695,5,40
"2955","Cedar Waxwing",6,"afternoon",56935,6,44
"2956","Cedar Waxwing",6,"afternoon",57175,1,48
"2957","Cedar Waxwing",6,"afternoon",57415,3,52
"2958","Cedar Waxwing",6,"afternoon",57655,5,56
"2959","Cedar Waxwing",6,"afternoon",57895,2,60
"2960","Cedar Waxwing",6,"dusk",70200,2,265.083333333333
"2961","Cedar Waxwing",6,"dusk",70440,6,269.083333333333
"2962","Cedar Waxwing",6,"dusk",70680,3,273.083333333333
"2963","Cedar Waxwing",6,"dusk",70920,5,277.083333333333
"2964","Cedar Waxwing",6,"dusk",71160,8,281.083333333333
"2965","Cedar Waxwing",6,"dusk",71400,6,285.083333333333
"2966","Cedar Waxwing",6,"dusk",71640,6,289.083333333333
"2967","Cedar Waxwing",6,"dusk",71880,14,293.083333333333
"2968","Cedar Waxwing",6,"dusk",72120,3,297.083333333333
"2969","Cedar Waxwing",6,"dusk",72360,6,301.083333333333
"2970","Cedar Waxwing",6,"dusk",72600,10,305.083333333333
"2971","Cedar Waxwing",6,"dusk",72840,8,309.083333333333
"2972","Cedar Waxwing",6,"dusk",73080,3,313.083333333333
"2973","Cedar Waxwing",6,"dusk",73320,5,317.083333333333
"2974","Cedar Waxwing",6,"dusk",73560,1,321.083333333333
"2975","Cedar Waxwing",6,"dusk",73800,2,325.083333333333
"2976","Cedar Waxwing",6,"dusk",74040,0,329.083333333333
"2977","Cedar Waxwing",6,"dusk",74280,0,333.083333333333
"2978","Cedar Waxwing",6,"dusk",74520,0,337.083333333333
"2979","Cedar Waxwing",6,"dusk",74760,0,341.083333333333
"2980","Cedar Waxwing",6,"dusk",75000,0,345.083333333333
"2981","Cedar Waxwing",6,"dusk",75240,0,349.083333333333
"2982","Cedar Waxwing",6,"dusk",75480,0,353.083333333333
"2983","Cedar Waxwing",6,"dusk",75720,0,357.083333333333
"2984","Cedar Waxwing",6,"dusk",75960,1,361.083333333333
"2985","Cedar Waxwing",6,"dusk",76200,0,365.083333333333
"2986","Cedar Waxwing",6,"dusk",76440,0,369.083333333333
"2987","Cedar Waxwing",6,"dusk",76680,0,373.083333333333
"2988","Cedar Waxwing",6,"dusk",76920,2,377.083333333333
"2989","Cedar Waxwing",6,"dusk",77160,0,381.083333333333
"2990","Cedar Waxwing",7,"afternoon",50695,1,-60
"2991","Cedar Waxwing",7,"afternoon",50935,1,-56
"2992","Cedar Waxwing",7,"afternoon",51175,2,-52
"2993","Cedar Waxwing",7,"afternoon",51415,1,-48
"2994","Cedar Waxwing",7,"afternoon",51655,4,-44
"2995","Cedar Waxwing",7,"afternoon",51895,11,-40
"2996","Cedar Waxwing",7,"afternoon",52135,2,-36
"2997","Cedar Waxwing",7,"afternoon",52375,0,-32
"2998","Cedar Waxwing",7,"afternoon",52615,3,-28
"2999","Cedar Waxwing",7,"afternoon",52855,2,-24
"3000","Cedar Waxwing",7,"afternoon",53095,4,-20
"3001","Cedar Waxwing",7,"afternoon",53335,3,-16
"3002","Cedar Waxwing",7,"afternoon",53575,1,-12
"3003","Cedar Waxwing",7,"afternoon",53815,1,-8
"3004","Cedar Waxwing",7,"afternoon",54055,0,-4
"3005","Cedar Waxwing",7,"afternoon",54295,4,0
"3006","Cedar Waxwing",7,"afternoon",54535,3,4
"3007","Cedar Waxwing",7,"afternoon",54775,5,8
"3008","Cedar Waxwing",7,"afternoon",55015,4,12
"3009","Cedar Waxwing",7,"afternoon",55255,0,16
"3010","Cedar Waxwing",7,"afternoon",55495,5,20
"3011","Cedar Waxwing",7,"afternoon",55735,2,24
"3012","Cedar Waxwing",7,"afternoon",55975,0,28
"3013","Cedar Waxwing",7,"afternoon",56215,1,32
"3014","Cedar Waxwing",7,"afternoon",56455,3,36
"3015","Cedar Waxwing",7,"afternoon",56695,7,40
"3016","Cedar Waxwing",7,"afternoon",56935,5,44
"3017","Cedar Waxwing",7,"afternoon",57175,4,48
"3018","Cedar Waxwing",7,"afternoon",57415,3,52
"3019","Cedar Waxwing",7,"afternoon",57655,0,56
"3020","Cedar Waxwing",7,"afternoon",57895,5,60
"3021","Cedar Waxwing",7,"dawn",21900,0,-539.916666666667
"3022","Cedar Waxwing",7,"dawn",22140,0,-535.916666666667
"3023","Cedar Waxwing",7,"dawn",22380,0,-531.916666666667
"3024","Cedar Waxwing",7,"dawn",22620,1,-527.916666666667
"3025","Cedar Waxwing",7,"dawn",22860,0,-523.916666666667
"3026","Cedar Waxwing",7,"dawn",23100,0,-519.916666666667
"3027","Cedar Waxwing",7,"dawn",23340,1,-515.916666666667
"3028","Cedar Waxwing",7,"dawn",23580,1,-511.916666666667
"3029","Cedar Waxwing",7,"dawn",23820,1,-507.916666666667
"3030","Cedar Waxwing",7,"dawn",24060,0,-503.916666666667
"3031","Cedar Waxwing",7,"dawn",24300,0,-499.916666666667
"3032","Cedar Waxwing",7,"dawn",24540,2,-495.916666666667
"3033","Cedar Waxwing",7,"dawn",24780,1,-491.916666666667
"3034","Cedar Waxwing",7,"dawn",25020,3,-487.916666666667
"3035","Cedar Waxwing",7,"dawn",25260,5,-483.916666666667
"3036","Cedar Waxwing",7,"dawn",25500,5,-479.916666666667
"3037","Cedar Waxwing",7,"dawn",25740,5,-475.916666666667
"3038","Cedar Waxwing",7,"dawn",25980,12,-471.916666666667
"3039","Cedar Waxwing",7,"dawn",26220,8,-467.916666666667
"3040","Cedar Waxwing",7,"dawn",26460,8,-463.916666666667
"3041","Cedar Waxwing",7,"dawn",26700,4,-459.916666666667
"3042","Cedar Waxwing",7,"dawn",26940,9,-455.916666666667
"3043","Cedar Waxwing",7,"dawn",27180,5,-451.916666666667
"3044","Cedar Waxwing",7,"dawn",27420,10,-447.916666666667
"3045","Cedar Waxwing",7,"dawn",27660,5,-443.916666666667
"3046","Cedar Waxwing",7,"dawn",27900,10,-439.916666666667
"3047","Cedar Waxwing",7,"dawn",28140,6,-435.916666666667
"3048","Cedar Waxwing",7,"dawn",28380,3,-431.916666666667
"3049","Cedar Waxwing",7,"dawn",28620,3,-427.916666666667
"3050","Cedar Waxwing",7,"dawn",28860,2,-423.916666666667
"3051","Cedar Waxwing",7,"dusk",70200,7,265.083333333333
"3052","Cedar Waxwing",7,"dusk",70440,7,269.083333333333
"3053","Cedar Waxwing",7,"dusk",70680,5,273.083333333333
"3054","Cedar Waxwing",7,"dusk",70920,8,277.083333333333
"3055","Cedar Waxwing",7,"dusk",71160,2,281.083333333333
"3056","Cedar Waxwing",7,"dusk",71400,5,285.083333333333
"3057","Cedar Waxwing",7,"dusk",71640,14,289.083333333333
"3058","Cedar Waxwing",7,"dusk",71880,10,293.083333333333
"3059","Cedar Waxwing",7,"dusk",72120,14,297.083333333333
"3060","Cedar Waxwing",7,"dusk",72360,6,301.083333333333
"3061","Cedar Waxwing",7,"dusk",72600,8,305.083333333333
"3062","Cedar Waxwing",7,"dusk",72840,2,309.083333333333
"3063","Cedar Waxwing",7,"dusk",73080,0,313.083333333333
"3064","Cedar Waxwing",7,"dusk",73320,0,317.083333333333
"3065","Cedar Waxwing",7,"dusk",73560,1,321.083333333333
"3066","Cedar Waxwing",7,"dusk",73800,5,325.083333333333
"3067","Cedar Waxwing",7,"dusk",74040,0,329.083333333333
"3068","Cedar Waxwing",7,"dusk",74280,0,333.083333333333
"3069","Cedar Waxwing",7,"dusk",74520,0,337.083333333333
"3070","Cedar Waxwing",7,"dusk",74760,0,341.083333333333
"3071","Cedar Waxwing",7,"dusk",75000,0,345.083333333333
"3072","Cedar Waxwing",7,"dusk",75240,0,349.083333333333
"3073","Cedar Waxwing",7,"dusk",75480,0,353.083333333333
"3074","Cedar Waxwing",7,"dusk",75720,0,357.083333333333
"3075","Cedar Waxwing",7,"dusk",75960,0,361.083333333333
"3076","Cedar Waxwing",7,"dusk",76200,0,365.083333333333
"3077","Cedar Waxwing",7,"dusk",76440,0,369.083333333333
"3078","Cedar Waxwing",7,"dusk",76680,0,373.083333333333
"3079","Cedar Waxwing",7,"dusk",76920,0,377.083333333333
"3080","Cedar Waxwing",7,"dusk",77160,0,381.083333333333
"3081","Cedar Waxwing",8,"afternoon",50695,5,-60
"3082","Cedar Waxwing",8,"afternoon",50935,7,-56
"3083","Cedar Waxwing",8,"afternoon",51175,1,-52
"3084","Cedar Waxwing",8,"afternoon",51415,3,-48
"3085","Cedar Waxwing",8,"afternoon",51655,4,-44
"3086","Cedar Waxwing",8,"afternoon",51895,4,-40
"3087","Cedar Waxwing",8,"afternoon",52135,4,-36
"3088","Cedar Waxwing",8,"afternoon",52375,5,-32
"3089","Cedar Waxwing",8,"afternoon",52615,1,-28
"3090","Cedar Waxwing",8,"afternoon",52855,8,-24
"3091","Cedar Waxwing",8,"afternoon",53095,6,-20
"3092","Cedar Waxwing",8,"afternoon",53335,2,-16
"3093","Cedar Waxwing",8,"afternoon",53575,4,-12
"3094","Cedar Waxwing",8,"afternoon",53815,2,-8
"3095","Cedar Waxwing",8,"afternoon",54055,4,-4
"3096","Cedar Waxwing",8,"afternoon",54295,2,0
"3097","Cedar Waxwing",8,"afternoon",54535,1,4
"3098","Cedar Waxwing",8,"afternoon",54775,3,8
"3099","Cedar Waxwing",8,"afternoon",55015,5,12
"3100","Cedar Waxwing",8,"afternoon",55255,4,16
"3101","Cedar Waxwing",8,"afternoon",55495,5,20
"3102","Cedar Waxwing",8,"afternoon",55735,7,24
"3103","Cedar Waxwing",8,"afternoon",55975,4,28
"3104","Cedar Waxwing",8,"afternoon",56215,6,32
"3105","Cedar Waxwing",8,"afternoon",56455,4,36
"3106","Cedar Waxwing",8,"afternoon",56695,4,40
"3107","Cedar Waxwing",8,"afternoon",56935,2,44
"3108","Cedar Waxwing",8,"afternoon",57175,5,48
"3109","Cedar Waxwing",8,"afternoon",57415,8,52
"3110","Cedar Waxwing",8,"afternoon",57655,4,56
"3111","Cedar Waxwing",8,"afternoon",57895,5,60
"3112","Cedar Waxwing",8,"dawn",21900,0,-539.916666666667
"3113","Cedar Waxwing",8,"dawn",22140,1,-535.916666666667
"3114","Cedar Waxwing",8,"dawn",22380,5,-531.916666666667
"3115","Cedar Waxwing",8,"dawn",22620,5,-527.916666666667
"3116","Cedar Waxwing",8,"dawn",22860,0,-523.916666666667
"3117","Cedar Waxwing",8,"dawn",23100,4,-519.916666666667
"3118","Cedar Waxwing",8,"dawn",23340,5,-515.916666666667
"3119","Cedar Waxwing",8,"dawn",23580,2,-511.916666666667
"3120","Cedar Waxwing",8,"dawn",23820,5,-507.916666666667
"3121","Cedar Waxwing",8,"dawn",24060,2,-503.916666666667
"3122","Cedar Waxwing",8,"dawn",24300,2,-499.916666666667
"3123","Cedar Waxwing",8,"dawn",24540,2,-495.916666666667
"3124","Cedar Waxwing",8,"dawn",24780,2,-491.916666666667
"3125","Cedar Waxwing",8,"dawn",25020,3,-487.916666666667
"3126","Cedar Waxwing",8,"dawn",25260,8,-483.916666666667
"3127","Cedar Waxwing",8,"dawn",25500,8,-479.916666666667
"3128","Cedar Waxwing",8,"dawn",25740,10,-475.916666666667
"3129","Cedar Waxwing",8,"dawn",25980,12,-471.916666666667
"3130","Cedar Waxwing",8,"dawn",26220,29,-467.916666666667
"3131","Cedar Waxwing",8,"dawn",26460,14,-463.916666666667
"3132","Cedar Waxwing",8,"dawn",26700,11,-459.916666666667
"3133","Cedar Waxwing",8,"dawn",26940,24,-455.916666666667
"3134","Cedar Waxwing",8,"dawn",27180,16,-451.916666666667
"3135","Cedar Waxwing",8,"dawn",27420,19,-447.916666666667
"3136","Cedar Waxwing",8,"dawn",27660,16,-443.916666666667
"3137","Cedar Waxwing",8,"dawn",27900,15,-439.916666666667
"3138","Cedar Waxwing",8,"dawn",28140,8,-435.916666666667
"3139","Cedar Waxwing",8,"dawn",28380,10,-431.916666666667
"3140","Cedar Waxwing",8,"dawn",28620,13,-427.916666666667
"3141","Cedar Waxwing",8,"dawn",28860,17,-423.916666666667
"3142","Cedar Waxwing",9,"afternoon",50695,4,-60
"3143","Cedar Waxwing",9,"afternoon",50935,4,-56
"3144","Cedar Waxwing",9,"afternoon",51175,5,-52
"3145","Cedar Waxwing",9,"afternoon",51415,10,-48
"3146","Cedar Waxwing",9,"afternoon",51655,6,-44
"3147","Cedar Waxwing",9,"afternoon",51895,8,-40
"3148","Cedar Waxwing",9,"afternoon",52135,8,-36
"3149","Cedar Waxwing",9,"afternoon",52375,10,-32
"3150","Cedar Waxwing",9,"afternoon",52615,10,-28
"3151","Cedar Waxwing",9,"afternoon",52855,3,-24
"3152","Cedar Waxwing",9,"afternoon",53095,2,-20
"3153","Cedar Waxwing",9,"afternoon",53335,13,-16
"3154","Cedar Waxwing",9,"afternoon",53575,7,-12
"3155","Cedar Waxwing",9,"afternoon",53815,12,-8
"3156","Cedar Waxwing",9,"afternoon",54055,7,-4
"3157","Cedar Waxwing",9,"afternoon",54295,7,0
"3158","Cedar Waxwing",9,"afternoon",54535,6,4
"3159","Cedar Waxwing",9,"afternoon",54775,7,8
"3160","Cedar Waxwing",9,"afternoon",55015,11,12
"3161","Cedar Waxwing",9,"afternoon",55255,11,16
"3162","Cedar Waxwing",9,"afternoon",55495,12,20
"3163","Cedar Waxwing",9,"afternoon",55735,11,24
"3164","Cedar Waxwing",9,"afternoon",55975,7,28
"3165","Cedar Waxwing",9,"afternoon",56215,13,32
"3166","Cedar Waxwing",9,"afternoon",56455,11,36
"3167","Cedar Waxwing",9,"afternoon",56695,12,40
"3168","Cedar Waxwing",9,"afternoon",56935,8,44
"3169","Cedar Waxwing",9,"afternoon",57175,3,48
"3170","Cedar Waxwing",9,"afternoon",57415,6,52
"3171","Cedar Waxwing",9,"afternoon",57655,10,56
"3172","Cedar Waxwing",9,"afternoon",57895,12,60
"3173","Chipping Sparrow",6,"afternoon",50695,0,-60
"3174","Chipping Sparrow",6,"afternoon",50935,0,-56
"3175","Chipping Sparrow",6,"afternoon",51175,3,-52
"3176","Chipping Sparrow",6,"afternoon",51415,7,-48
"3177","Chipping Sparrow",6,"afternoon",51655,1,-44
"3178","Chipping Sparrow",6,"afternoon",51895,0,-40
"3179","Chipping Sparrow",6,"afternoon",52135,4,-36
"3180","Chipping Sparrow",6,"afternoon",52375,0,-32
"3181","Chipping Sparrow",6,"afternoon",52615,0,-28
